num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,5,2.07472,0.030424,2.0443
1,5,0.925824,0.074879,0.850945
2,5,0.923076,0.074431,0.848645
3,5,0.922398,0.074297,0.848101
4,5,0.92892,0.074586,0.854334
5,5,0.924384,0.074974,0.84941
6,5,0.925077,0.0747,0.850377
7,5,0.922203,0.075088,0.847115
8,5,0.928427,0.075057,0.85337
9,5,0.933157,0.075261,0.857896
10,5,0.927369,0.074825,0.852544
11,5,0.924407,0.074714,0.849693
12,5,0.926815,0.074284,0.852531
13,5,0.924971,0.075078,0.849893
14,5,0.922712,0.074948,0.847764
15,5,0.914282,0.075008,0.839274
16,5,0.925978,0.07534,0.850638
17,5,0.928824,0.075088,0.853736
18,5,0.922862,0.075221,0.847641
19,5,0.923881,0.075463,0.848418
20,5,0.925305,0.075347,0.849958
21,5,0.922272,0.074903,0.847369
22,5,0.906341,0.075166,0.831175
23,5,0.922265,0.074807,0.847458
24,5,0.925839,0.074701,0.851138
25,5,0.926401,0.07432,0.852081
26,5,0.923928,0.074521,0.849407
27,5,0.924681,0.075151,0.84953
28,5,0.92752,0.074691,0.852829
29,5,0.928488,0.074403,0.854085
