num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-0.000218,4.1058,0.000128,4.10567
1,-0.000218,1.32542,0.000156,1.32526
2,-0.000218,1.33282,9.3e-05,1.33273
3,-0.000218,1.32554,9.2e-05,1.32545
4,-0.000218,1.35484,9.3e-05,1.35474
5,-0.000218,1.35445,0.000102,1.35435
6,-0.000218,1.33403,9.2e-05,1.33393
7,-0.000218,1.35738,9.3e-05,1.35728
8,-0.000218,1.35366,9.4e-05,1.35356
9,-0.000218,1.33667,0.000103,1.33656
10,-0.000218,1.34526,0.000106,1.34516
11,-0.000218,1.35752,9.1e-05,1.35743
12,-0.000218,1.34336,9.3e-05,1.34326
13,-0.000218,1.35479,9.3e-05,1.35469
14,-0.000218,1.34767,9.2e-05,1.34758
15,-0.000218,1.35172,9.2e-05,1.35163
16,-0.000218,1.35322,9.3e-05,1.35313
17,-0.000218,1.35495,9.4e-05,1.35486
18,-0.000218,1.34055,9.4e-05,1.34046
19,-0.000218,1.35816,9.2e-05,1.35807
20,-0.000218,1.33661,0.000102,1.33651
21,-0.000218,1.35717,9.3e-05,1.35708
22,-0.000218,1.34824,9.3e-05,1.34815
23,-0.000218,1.35778,9.2e-05,1.35769
24,-0.000218,1.34575,9.3e-05,1.34566
25,-0.000218,1.35795,9.5e-05,1.35786
26,-0.000218,1.33726,9.6e-05,1.33716
27,-0.000218,1.35769,0.000165,1.35753
28,-0.000218,1.33977,9.3e-05,1.33968
29,-0.000218,1.35814,9.4e-05,1.35804
