num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,9.616546,2.94037,1.47061,1.46975
1,9.616546,4.03719,3.07327,0.963929
2,9.616546,4.01079,3.04668,0.96411
3,9.616546,4.03516,3.05815,0.977013
4,9.616546,4.02145,3.04349,0.977966
5,9.616546,4.03895,3.05772,0.981236
6,9.616546,4.01049,3.04619,0.964303
7,9.616546,4.01521,3.05286,0.96235
8,9.616546,4.03121,3.04328,0.987927
9,9.616546,4.03795,3.05825,0.979704
10,9.616546,4.0151,3.05106,0.964042
11,9.616546,4.01788,3.05432,0.963565
12,9.616546,4.01531,3.05549,0.959827
13,9.616546,4.01442,3.04301,0.971407
14,9.616546,4.02092,3.05807,0.96285
15,9.616546,4.04184,3.0699,0.971946
16,9.616546,4.02731,3.04605,0.981262
17,9.616546,4.01652,3.04538,0.971136
18,9.616546,4.01269,3.0438,0.968891
19,9.616546,4.03395,3.05495,0.979006
20,9.616546,4.01863,3.04848,0.970151
21,9.616546,4.02737,3.05453,0.972842
22,9.616546,4.05832,3.08394,0.974374
23,9.616546,4.03104,3.06792,0.963121
24,9.616546,4.03239,3.065,0.967397
25,9.616546,4.0498,3.08136,0.968444
26,9.616546,4.02426,3.05272,0.971546
27,9.616546,4.00561,3.03819,0.967412
28,9.616546,4.0445,3.06808,0.976424
29,9.616546,4.0015,3.04082,0.960679
