num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,9.616546,0.848515,0.422012,0.426503
1,9.616546,1.17118,0.873113,0.298066
2,9.616546,1.15968,0.873183,0.286492
3,9.616546,1.16066,0.872834,0.287827
4,9.616546,1.1539,0.872487,0.281412
5,9.616546,1.16212,0.873328,0.288794
6,9.616546,1.16734,0.877133,0.290209
7,9.616546,1.16298,0.877423,0.285557
8,9.616546,1.16398,0.877323,0.286656
9,9.616546,1.16236,0.877099,0.285265
10,9.616546,1.15378,0.876875,0.276909
11,9.616546,1.16842,0.877325,0.291093
12,9.616546,1.16942,0.876747,0.292677
13,9.616546,1.16332,0.876926,0.286396
14,9.616546,1.19422,0.877923,0.316294
15,9.616546,1.20835,0.883581,0.324772
16,9.616546,1.17116,0.883155,0.288006
17,9.616546,1.18221,0.884178,0.29803
18,9.616546,1.16748,0.883727,0.283748
19,9.616546,1.17064,0.88357,0.287066
20,9.616546,1.17342,0.883616,0.289806
21,9.616546,1.17012,0.883895,0.286227
22,9.616546,1.16928,0.884219,0.285066
23,9.616546,1.16912,0.884211,0.284909
24,9.616546,1.17891,0.88378,0.295128
25,9.616546,1.16749,0.883267,0.284225
26,9.616546,1.16926,0.883673,0.28559
27,9.616546,1.17069,0.884019,0.286669
28,9.616546,1.17338,0.883696,0.289681
29,9.616546,1.15084,0.870155,0.280686
