num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-4.934800,3.77938,2.85219,0.927189
1,-4.934800,5.26945,4.58372,0.685733
2,-4.934800,5.2734,4.58207,0.691334
3,-4.934800,5.27626,4.58341,0.692851
4,-4.934800,5.27622,4.58401,0.692208
5,-4.934801,5.27728,4.58381,0.693469
6,-4.934799,5.28063,4.58746,0.693166
7,-4.934800,5.27923,4.58659,0.692635
8,-4.934800,5.27616,4.58225,0.693912
9,-4.934799,5.27936,4.58517,0.694185
10,-4.934800,5.27725,4.58292,0.69433
11,-4.934800,5.27951,4.58618,0.693328
12,-4.934800,5.27218,4.58677,0.685412
13,-4.934800,5.27287,4.58729,0.685578
14,-4.934800,5.28383,4.5853,0.698528
15,-4.934800,5.28309,4.59159,0.691496
16,-4.934800,5.27218,4.58719,0.68499
17,-4.934799,5.28538,4.5861,0.699279
18,-4.934801,5.2658,4.58385,0.681951
19,-4.934799,5.27317,4.58362,0.689549
20,-4.934800,5.26753,4.58171,0.685813
21,-4.934800,5.27063,4.58308,0.687552
22,-4.934799,5.26361,4.58236,0.681253
23,-4.934800,5.27492,4.58935,0.685571
24,-4.934800,5.38464,4.69105,0.693591
25,-4.934800,5.37902,4.69606,0.682961
26,-4.934800,5.3796,4.69269,0.686906
27,-4.934800,5.28143,4.58489,0.696541
28,-4.934800,5.27087,4.58367,0.687203
29,-4.934801,5.2732,4.58423,0.688969
