num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,9.616546,1.76817,0.890687,0.877482
1,9.616546,2.44292,1.8564,0.586527
2,9.616546,2.42128,1.8357,0.585576
3,9.616546,2.43752,1.85603,0.581488
4,9.616546,2.43957,1.85555,0.584016
5,9.616546,2.43533,1.85554,0.579795
6,9.616546,2.44186,1.85864,0.583221
7,9.616546,2.41887,1.83839,0.580473
8,9.616546,2.41633,1.83568,0.580651
9,9.616546,2.43793,1.85515,0.582784
10,9.616546,2.43697,1.85461,0.58236
11,9.616546,2.42189,1.83524,0.586647
12,9.616546,2.43857,1.85677,0.581802
13,9.616546,2.42217,1.83574,0.586424
14,9.616546,2.42167,1.83613,0.585537
15,9.616546,2.42913,1.8552,0.573926
16,9.616546,2.43978,1.85777,0.582009
17,9.616546,2.41444,1.83564,0.578808
18,9.616546,2.41626,1.8352,0.581057
19,9.616546,2.42864,1.83533,0.593312
20,9.616546,2.42144,1.83599,0.585452
21,9.616546,2.4195,1.8353,0.584199
22,9.616546,2.40892,1.83504,0.573874
23,9.616546,2.44602,1.8553,0.590724
24,9.616546,2.44034,1.85614,0.584198
25,9.616546,2.41236,1.83575,0.57661
26,9.616546,2.43718,1.85546,0.581727
27,9.616546,2.44042,1.85553,0.58489
28,9.616546,2.44171,1.8561,0.585609
29,9.616546,2.44032,1.85522,0.585093
