num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,5,1.84644,0.025416,1.82102
1,5,0.800911,0.063795,0.737116
2,5,0.800456,0.06338,0.737076
3,5,0.798701,0.063457,0.735244
4,5,0.790889,0.063616,0.727273
5,5,0.798675,0.063765,0.73491
6,5,0.795362,0.063044,0.732318
7,5,0.805739,0.063507,0.742232
8,5,0.7969,0.063043,0.733857
9,5,0.795888,0.063719,0.732169
10,5,0.799986,0.063533,0.736453
11,5,0.794258,0.063215,0.731043
12,5,0.798826,0.0636,0.735226
13,5,0.797702,0.063017,0.734685
14,5,0.796928,0.063736,0.733192
15,5,0.797622,0.063154,0.734468
16,5,0.802428,0.063591,0.738837
17,5,0.800681,0.063076,0.737605
18,5,0.800048,0.063078,0.73697
19,5,0.799132,0.063406,0.735726
20,5,0.807587,0.063116,0.744471
21,5,0.802861,0.06398,0.738881
22,5,0.804416,0.063309,0.741107
23,5,0.797628,0.063557,0.734071
24,5,0.798013,0.063706,0.734307
25,5,0.797132,0.064393,0.732739
26,5,0.79801,0.063306,0.734704
27,5,0.797547,0.063874,0.733673
28,5,0.796038,0.063305,0.732733
29,5,0.796443,0.06345,0.732993
