num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333333,0.841625,0.693931,0.147694
1,0.333333,0.708908,0.559855,0.149053
2,0.333333,0.709202,0.558918,0.150284
3,0.333333,0.707985,0.558794,0.149191
4,0.333333,0.708397,0.558866,0.149531
5,0.333333,0.709072,0.558745,0.150327
6,0.333333,0.708433,0.558876,0.149557
7,0.333333,0.708925,0.558776,0.150149
8,0.333333,0.709773,0.559199,0.150574
9,0.333333,0.709772,0.558668,0.151104
