num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333333,0.880814,0.702881,0.177933
1,0.333333,0.73635,0.557998,0.178352
2,0.333333,0.735679,0.556713,0.178966
3,0.333333,0.735906,0.556909,0.178997
4,0.333333,0.735787,0.556854,0.178933
5,0.333333,0.736132,0.557111,0.179021
6,0.333333,0.735956,0.556628,0.179328
7,0.333333,0.735553,0.556913,0.17864
8,0.333333,0.735588,0.556681,0.178907
9,0.333333,0.735333,0.55682,0.178513
