num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333333,0.842213,0.698551,0.143662
1,0.333333,0.706827,0.562723,0.144104
2,0.333333,0.706372,0.561641,0.144731
3,0.333333,0.706146,0.561345,0.144801
4,0.333333,0.706084,0.561966,0.144118
5,0.333333,0.705755,0.561414,0.144341
6,0.333333,0.70705,0.561765,0.145285
7,0.333333,0.705493,0.56118,0.144313
8,0.333333,0.706097,0.561526,0.144571
9,0.333333,0.706334,0.561557,0.144777
