num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-4.934800,3.7004,3.27933,0.421069
1,-4.934800,5.74444,5.36958,0.374854
2,-4.934801,5.74071,5.36791,0.372804
3,-4.934800,5.7406,5.36802,0.372584
4,-4.934800,5.74022,5.36705,0.373172
5,-4.934800,5.74642,5.36996,0.376462
6,-4.934801,5.73752,5.36566,0.371869
7,-4.934801,5.74571,5.37056,0.375156
8,-4.934801,5.73736,5.36703,0.370333
9,-4.934800,5.74022,5.3655,0.37472
10,-4.934801,5.73935,5.36648,0.372867
11,-4.934800,5.73701,5.36566,0.371351
12,-4.934801,5.74034,5.36603,0.374309
13,-4.934800,5.74414,5.36942,0.374722
14,-4.934801,5.73645,5.36547,0.370976
15,-4.934800,5.73776,5.36587,0.37189
16,-4.934800,5.73958,5.36667,0.372907
17,-4.934800,5.73813,5.36556,0.372576
18,-4.934800,5.73924,5.36604,0.373207
19,-4.934800,5.74095,5.3664,0.374546
20,-4.934800,5.73868,5.3665,0.372187
21,-4.934800,5.74407,5.37004,0.37403
22,-4.934801,5.73805,5.36557,0.372481
23,-4.934801,5.74084,5.36643,0.374411
24,-4.934800,5.73748,5.36549,0.371992
25,-4.934801,5.74185,5.36637,0.375484
26,-4.934801,5.736,5.36567,0.370324
27,-4.934800,5.73868,5.36623,0.372446
28,-4.934801,5.7401,5.3668,0.373298
29,-4.934800,5.74065,5.36912,0.371533
