num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,nan,1.12722,3.6e-05,1.12718
1,nan,0.727286,6.6e-05,0.72722
2,82779184.000000,0.807101,4.2e-05,0.807059
3,nan,0.709882,6.1e-05,0.709821
4,nan,0.780448,4.4e-05,0.780404
5,nan,0.746302,0.000675,0.745627
6,nan,0.706865,6.1e-05,0.706804
7,nan,0.744561,0.000105,0.744456
8,nan,0.69386,6.1e-05,0.693799
9,nan,0.717204,4.3e-05,0.717161
10,nan,0.793507,0.000829,0.792678
11,nan,0.689443,4.4e-05,0.689399
12,nan,0.711582,5.9e-05,0.711523
13,nan,0.770012,4.4e-05,0.769968
14,nan,0.725061,6e-05,0.725001
15,nan,0.743828,6e-05,0.743768
16,nan,0.734944,6e-05,0.734884
17,nan,0.841876,6.1e-05,0.841815
18,nan,0.805024,0.000109,0.804915
19,nan,0.730707,9.6e-05,0.730611
20,nan,0.732193,0.000831,0.731362
21,75702976.000000,0.749394,4.2e-05,0.749352
22,130124736.000000,0.710293,0.000119,0.710174
23,nan,0.8069,6.3e-05,0.806837
24,nan,0.748481,6.1e-05,0.74842
25,nan,0.816236,6.1e-05,0.816175
26,nan,0.761595,4.3e-05,0.761552
27,nan,0.715169,6.1e-05,0.715108
28,nan,0.68424,6.1e-05,0.684179
29,nan,0.793738,6.4e-05,0.793674
