num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-4.934800,0.634456,0.552371,0.082085
1,-4.934799,0.972309,0.903199,0.06911
2,-4.934800,0.969642,0.902665,0.066977
3,-4.934800,0.971298,0.902631,0.068667
4,-4.934800,0.968623,0.903396,0.065227
5,-4.934800,0.969643,0.903621,0.066022
6,-4.934800,0.968453,0.904019,0.064434
7,-4.934800,0.969833,0.903498,0.066335
8,-4.934800,0.966475,0.902948,0.063527
9,-4.934800,0.970724,0.904016,0.066708
10,-4.934800,0.966919,0.902857,0.064062
11,-4.934800,0.967787,0.903309,0.064478
12,-4.934800,0.968365,0.903202,0.065163
13,-4.934800,0.96931,0.903468,0.065842
14,-4.934800,0.966453,0.903047,0.063406
15,-4.934800,0.96818,0.90335,0.06483
16,-4.934800,0.969783,0.903711,0.066072
17,-4.934800,0.968315,0.903061,0.065254
18,-4.934800,0.969616,0.903516,0.0661
19,-4.934800,0.967623,0.903301,0.064322
20,-4.934800,0.967304,0.903204,0.0641
21,-4.934800,0.969652,0.903807,0.065845
22,-4.934800,0.967036,0.903074,0.063962
23,-4.934800,0.967481,0.903214,0.064267
24,-4.934800,0.967133,0.903295,0.063838
25,-4.934800,0.968368,0.903374,0.064994
26,-4.934800,0.969666,0.903227,0.066439
27,-4.934799,0.969984,0.904415,0.065569
28,-4.934800,0.971488,0.906626,0.064862
29,-4.934800,0.971155,0.90646,0.064695
