num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.000000,0.785728,0.701791,0.083937
1,0.000000,0.708941,0.624505,0.084436
2,0.000000,0.704753,0.624302,0.080451
3,0.000000,0.707785,0.62628,0.081505
4,0.000000,0.704999,0.624605,0.080394
5,0.000000,0.706947,0.625804,0.081143
6,0.000000,0.703297,0.624766,0.078531
7,0.000000,0.704351,0.62467,0.079681
8,0.000000,0.710788,0.624548,0.08624
9,0.000000,0.705499,0.626104,0.079395
10,0.000000,0.704757,0.625295,0.079462
11,0.000000,0.70721,0.62438,0.08283
12,0.000000,0.705581,0.625546,0.080035
13,0.000000,0.704997,0.625687,0.07931
14,0.000000,0.712619,0.625329,0.08729
15,0.000000,0.707292,0.625047,0.082245
16,0.000000,0.704323,0.62535,0.078973
17,0.000000,0.706615,0.625832,0.080783
18,0.000000,0.706527,0.625254,0.081273
19,0.000000,0.705055,0.62543,0.079625
20,0.000000,0.705723,0.625348,0.080375
21,0.000000,0.706286,0.624458,0.081828
22,0.000000,0.706792,0.625922,0.08087
23,0.000000,0.709505,0.625372,0.084133
24,0.000000,0.707802,0.624224,0.083578
25,0.000000,0.705837,0.623708,0.082129
26,0.000000,0.70521,0.624595,0.080615
27,0.000000,0.703417,0.624976,0.078441
28,0.000000,0.704897,0.624311,0.080586
29,0.000000,0.705284,0.625045,0.080239
