num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-4.934800,0.976483,0.862733,0.11375
1,-4.934799,1.51078,1.40809,0.102684
2,-4.934799,1.50985,1.40785,0.101994
3,-4.934800,1.51075,1.40928,0.101472
4,-4.934800,1.50856,1.4094,0.099156
5,-4.934799,1.5116,1.40954,0.102062
6,-4.934800,1.51214,1.40989,0.102254
7,-4.934800,1.50666,1.40865,0.098006
8,-4.934799,1.51156,1.40994,0.101618
9,-4.934800,1.51093,1.40895,0.101977
10,-4.934799,1.51107,1.4092,0.101871
11,-4.934800,1.51195,1.40957,0.10238
12,-4.934800,1.50503,1.40883,0.096201
13,-4.934800,1.50564,1.40913,0.096504
14,-4.934800,1.51217,1.40977,0.102395
15,-4.934800,1.50697,1.40925,0.097721
16,-4.934800,1.50836,1.40953,0.098834
17,-4.934800,1.50834,1.40913,0.099209
18,-4.934800,1.51036,1.4095,0.100855
19,-4.934800,1.50781,1.40919,0.098622
20,-4.934800,1.50669,1.40956,0.097132
21,-4.934800,1.50845,1.4096,0.098848
22,-4.934800,1.50703,1.40907,0.097963
23,-4.934800,1.50883,1.40915,0.099675
24,-4.934800,1.5071,1.40938,0.097715
25,-4.934800,1.50935,1.40905,0.1003
26,-4.934800,1.51017,1.40963,0.10054
27,-4.934800,1.50775,1.40915,0.098601
28,-4.934800,1.50959,1.40877,0.10082
29,-4.934800,1.50791,1.40878,0.099134
