num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,9.616546,1.93455,1.48358,0.450971
1,9.616546,3.51449,3.16066,0.353823
2,9.616546,3.46837,3.1192,0.349173
3,9.616546,3.52168,3.16692,0.354764
4,9.616546,3.43114,3.07804,0.353099
5,9.616546,3.52594,3.16925,0.356688
6,9.616546,3.42987,3.07763,0.352236
7,9.616546,3.51824,3.16388,0.354359
8,9.616546,3.47482,3.12457,0.350249
9,9.616546,3.46278,3.11232,0.350454
10,9.616546,3.51853,3.16189,0.356644
11,9.616546,3.43144,3.07793,0.353517
12,9.616546,3.51527,3.16922,0.346052
13,9.616546,3.48145,3.12919,0.352267
14,9.616546,3.47228,3.11753,0.354753
15,9.616546,3.48196,3.12898,0.352975
16,9.616546,3.46836,3.11684,0.351526
17,9.616546,3.47809,3.12315,0.354944
18,9.616546,3.45826,3.11093,0.347335
19,9.616546,3.42232,3.0712,0.351119
20,9.616546,3.47936,3.12355,0.355812
21,9.616546,3.46171,3.10964,0.352067
22,9.616546,3.51268,3.16129,0.351398
23,9.616546,3.42783,3.07163,0.356202
24,9.616546,3.52127,3.16558,0.355688
25,9.616546,3.4791,3.12358,0.355519
26,9.616546,3.46044,3.11176,0.348677
27,9.616546,3.51381,3.16109,0.352716
28,9.616546,3.42348,3.07129,0.352191
29,9.616546,3.5126,3.16358,0.349023
