num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,nan,2.42463,8.9e-05,2.42455
1,-23204458.000000,1.70089,0.000172,1.70072
2,nan,1.72029,8.4e-05,1.7202
3,-151261.062500,1.87936,8.3e-05,1.87928
4,nan,1.66055,8.4e-05,1.66046
5,nan,1.65827,8.4e-05,1.65819
6,nan,1.69894,8.3e-05,1.69886
7,nan,1.68447,8.8e-05,1.68438
8,nan,1.56929,8.7e-05,1.5692
9,708041.687500,1.78328,8.3e-05,1.7832
10,-928.623657,1.70701,8.8e-05,1.70692
11,nan,1.77435,8.4e-05,1.77427
12,nan,1.56685,8.7e-05,1.56676
13,nan,1.67426,8.3e-05,1.67418
14,nan,1.82475,8.6e-05,1.82466
15,nan,1.81929,8.7e-05,1.8192
16,nan,1.799,8.5e-05,1.79891
17,nan,1.88887,8.6e-05,1.88878
18,20837216.000000,1.7667,8.5e-05,1.76662
19,nan,1.58982,8.3e-05,1.58974
20,nan,1.75063,8.5e-05,1.75054
21,nan,1.74001,8.2e-05,1.73992
22,nan,1.72524,8.6e-05,1.72515
23,nan,1.76291,0.000148,1.76276
24,nan,1.69177,0.000102,1.69167
25,nan,1.72354,8.7e-05,1.72345
26,-22354718.000000,1.65053,8.7e-05,1.65044
27,nan,1.71948,0.000148,1.71933
28,nan,1.77642,8.7e-05,1.77633
29,nan,1.74204,8.4e-05,1.74195
