num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-4.934800,1.94478,1.72428,0.2205
1,-4.934801,3.01625,2.81551,0.200735
2,-4.934801,3.02063,2.82042,0.200205
3,-4.934800,3.01991,2.82012,0.199781
4,-4.934801,3.0135,2.81791,0.195594
5,-4.934801,3.0173,2.81751,0.199793
6,-4.934800,3.00938,2.81663,0.192751
7,-4.934800,3.01621,2.81754,0.198672
8,-4.934801,3.01702,2.81702,0.200002
9,-4.934800,3.01057,2.81791,0.192655
10,-4.934801,3.01827,2.81907,0.199197
11,-4.934800,3.01406,2.81897,0.195094
12,-4.934800,3.01982,2.81943,0.200387
13,-4.934800,3.01222,2.8185,0.193726
14,-4.934800,3.01442,2.8189,0.19552
15,-4.934801,3.02075,2.81963,0.201124
16,-4.934800,3.01066,2.81806,0.192597
17,-4.934800,3.01272,2.81766,0.195057
18,-4.934800,3.01648,2.81842,0.198055
19,-4.934801,3.01776,2.81838,0.199382
20,-4.934800,3.01204,2.81806,0.19398
21,-4.934800,3.01727,2.81759,0.199684
22,-4.934800,3.00833,2.81604,0.192288
23,-4.934800,3.01748,2.81702,0.200463
24,-4.934800,3.0093,2.81619,0.193115
25,-4.934800,3.01636,2.8167,0.199663
26,-4.934801,3.01513,2.81653,0.198593
27,-4.934800,3.0098,2.81664,0.193163
28,-4.934800,3.01933,2.81693,0.202395
29,-4.934800,3.01097,2.81619,0.194777
