num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,5,1.27073,0.025829,1.2449
1,5,0.481087,0.063377,0.41771
2,5,0.483555,0.063512,0.420043
3,5,0.490914,0.063549,0.427365
4,5,0.483478,0.06363,0.419848
5,5,0.484003,0.062896,0.421107
6,5,0.48539,0.062829,0.422561
7,5,0.487,0.063088,0.423912
8,5,0.485406,0.062751,0.422655
9,5,0.484941,0.06361,0.421331
10,5,0.491455,0.06275,0.428705
11,5,0.488601,0.062887,0.425714
12,5,0.487882,0.063713,0.424169
13,5,0.487104,0.063429,0.423675
14,5,0.485529,0.063476,0.422053
15,5,0.494433,0.063045,0.431388
16,5,0.489181,0.063125,0.426056
17,5,0.487981,0.062961,0.42502
18,5,0.487306,0.063243,0.424063
19,5,0.486571,0.063026,0.423545
20,5,0.486716,0.062723,0.423993
21,5,0.490754,0.063858,0.426896
22,5,0.484547,0.063242,0.421305
23,5,0.485027,0.063634,0.421393
24,5,0.477223,0.063137,0.414086
25,5,0.487893,0.063889,0.424004
26,5,0.485855,0.063158,0.422697
27,5,0.488787,0.063065,0.425722
28,5,0.487208,0.063086,0.424122
29,5,0.476431,0.063025,0.413406
