num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-4.934800,4.14938,3.39703,0.752359
1,-4.934800,6.17716,5.48735,0.689816
2,-4.934800,6.208,5.52454,0.683458
3,-4.934800,6.17359,5.48748,0.686108
4,-4.934800,6.17137,5.48631,0.685062
5,-4.934800,6.1699,5.48488,0.685022
6,-4.934800,6.16781,5.48391,0.683899
7,-4.934800,6.16817,5.48426,0.683911
8,-4.934800,6.16794,5.48354,0.684405
9,-4.934800,6.17621,5.49211,0.684098
10,-4.934800,6.16886,5.48537,0.683493
11,-4.934800,6.17212,5.48551,0.686615
12,-4.934800,6.1708,5.48675,0.684048
13,-4.934800,6.17258,5.48951,0.683066
14,-4.934800,6.17138,5.48728,0.684096
15,-4.934801,6.16959,5.48441,0.685186
16,-4.934800,6.17311,5.48819,0.684918
17,-4.934800,6.17083,5.48441,0.686422
18,-4.934800,6.16777,5.48425,0.683521
19,-4.934801,6.17031,5.48591,0.684401
20,-4.934801,6.16793,5.48441,0.683524
21,-4.934800,6.17027,5.48397,0.686304
22,-4.934801,6.16979,5.4871,0.682698
23,-4.934800,6.17079,5.48728,0.683513
24,-4.934800,6.18239,5.49865,0.683739
25,-4.934799,6.17259,5.48775,0.684839
26,-4.934799,6.17239,5.4878,0.684593
27,-4.934800,6.16719,5.48298,0.684203
28,-4.934800,6.16842,5.48583,0.682595
29,-4.934800,6.16809,5.48392,0.684171
