num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,nan,2.09233,0.000259,2.09207
1,nan,0.581802,9.3e-05,0.581709
2,nan,0.575104,9.2e-05,0.575012
3,nan,0.57877,0.000113,0.578657
4,nan,0.575373,0.000109,0.575264
5,nan,0.574305,0.00011,0.574195
6,nan,0.577228,0.000107,0.577121
7,nan,0.580609,0.000112,0.580497
8,nan,0.575887,0.00011,0.575777
9,nan,0.585527,0.000109,0.585418
10,nan,0.577932,8.7e-05,0.577845
11,nan,0.573453,8.8e-05,0.573365
12,nan,0.577468,8.7e-05,0.577381
13,nan,0.578735,9e-05,0.578645
14,nan,0.573504,9e-05,0.573414
15,nan,0.582721,8.9e-05,0.582632
16,nan,0.579298,8.8e-05,0.57921
17,nan,0.580357,8.9e-05,0.580268
18,nan,0.576154,8.8e-05,0.576066
19,nan,0.580871,8.8e-05,0.580783
20,nan,0.573387,8.8e-05,0.573299
21,nan,0.57917,8.7e-05,0.579083
22,nan,0.584163,9.5e-05,0.584068
23,nan,0.574336,8.7e-05,0.574249
24,nan,0.581621,8.8e-05,0.581533
25,nan,0.57782,8.7e-05,0.577733
26,nan,0.570412,9.1e-05,0.570321
27,nan,0.582949,8.8e-05,0.582861
28,nan,0.575743,9.1e-05,0.575652
29,nan,0.571961,8.7e-05,0.571874
