num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,nan,2.74012,0.000121,2.74
1,nan,0.851036,0.000231,0.850805
2,nan,0.853635,0.0001,0.853535
3,nan,0.854462,0.000101,0.854361
4,nan,0.843631,0.000104,0.843527
5,nan,0.85639,9.9e-05,0.856291
6,nan,0.846117,0.0001,0.846017
7,nan,0.847075,9.9e-05,0.846976
8,nan,0.853307,9.8e-05,0.853209
9,nan,0.853993,0.000102,0.853891
10,nan,0.856069,0.000101,0.855968
11,nan,0.845142,9.8e-05,0.845044
12,nan,0.840105,9.8e-05,0.840007
13,nan,0.848937,9.9e-05,0.848838
14,nan,0.844545,9.9e-05,0.844446
15,nan,0.849577,9.8e-05,0.849479
16,nan,0.839808,9.7e-05,0.839711
17,nan,0.841343,0.000106,0.841237
18,nan,0.853807,9.9e-05,0.853708
19,nan,0.855531,9.7e-05,0.855434
20,nan,0.843563,0.000108,0.843455
21,nan,0.847417,9.7e-05,0.84732
22,nan,0.84533,9.8e-05,0.845232
23,nan,0.844012,9.8e-05,0.843914
24,nan,0.845082,9.7e-05,0.844985
25,nan,0.84965,9.8e-05,0.849552
26,-9221841.000000,0.847965,9.4e-05,0.847871
27,nan,0.849973,9.7e-05,0.849876
28,nan,0.844794,0.000105,0.844689
29,nan,0.845542,9.5e-05,0.845447
