num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,nan,0.676558,4.3e-05,0.676515
1,nan,0.205746,4.5e-05,0.205701
2,nan,0.20685,4.4e-05,0.206806
3,-28652676.000000,0.213689,4.4e-05,0.213645
4,nan,0.207162,4.7e-05,0.207115
5,nan,0.211187,4.5e-05,0.211142
6,-3836.636475,0.217823,4.6e-05,0.217777
7,nan,0.20398,4.6e-05,0.203934
8,-925962.062500,0.208322,4.5e-05,0.208277
9,nan,0.210183,4.3e-05,0.21014
10,nan,0.209459,4.6e-05,0.209413
11,nan,0.209445,4.5e-05,0.2094
12,8660065.000000,0.211359,4.6e-05,0.211313
13,nan,0.206862,4.6e-05,0.206816
14,nan,0.208146,4.6e-05,0.2081
15,nan,0.205086,4.7e-05,0.205039
16,nan,0.207418,4.5e-05,0.207373
17,nan,0.205005,4.6e-05,0.204959
18,nan,0.207637,4.5e-05,0.207592
19,nan,0.204417,6.3e-05,0.204354
20,nan,0.206409,4.5e-05,0.206364
21,nan,0.208923,4.5e-05,0.208878
22,-1121762.375000,0.213166,5.7e-05,0.213109
23,nan,0.203708,4.6e-05,0.203662
24,nan,0.207813,4.7e-05,0.207766
25,nan,0.205653,4.3e-05,0.20561
26,nan,0.207628,4.5e-05,0.207583
27,nan,0.205908,4.6e-05,0.205862
28,126713088.000000,0.202903,4.6e-05,0.202857
29,nan,0.206901,4.6e-05,0.206855
