num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,nan,0.286013,0.000137,0.285876
1,-254757392.000000,0.123848,0.00017,0.123678
2,nan,0.126322,0.00071,0.125612
3,-66763192.000000,0.126695,0.000188,0.126507
4,nan,0.119358,0.000688,0.11867
5,nan,0.121667,0.000312,0.121355
6,251742768.000000,0.130613,0.000668,0.129945
7,nan,0.122183,0.000217,0.121966
8,-246862016.000000,0.131506,0.000671,0.130835
9,nan,0.122375,0.000207,0.122168
10,nan,0.128377,0.000493,0.127884
11,16384509.000000,0.123148,0.000414,0.122734
12,252513184.000000,0.122842,0.00052,0.122322
13,nan,0.125632,0.0004,0.125232
14,nan,0.1201,0.00054,0.11956
15,244827712.000000,0.123406,0.000393,0.123013
16,nan,0.130575,0.000443,0.130132
17,nan,0.12453,0.000525,0.124005
18,nan,0.131467,0.000465,0.131002
19,nan,0.119657,0.000505,0.119152
20,nan,0.121054,0.000433,0.120621
21,nan,0.132176,0.000518,0.131658
22,nan,0.124246,0.00042,0.123826
23,nan,0.124718,0.000536,0.124182
24,nan,0.123125,0.000416,0.122709
25,1732243.625000,0.127269,0.000459,0.12681
26,nan,0.125854,0.000479,0.125375
27,nan,0.129202,0.000469,0.128733
28,nan,0.124808,0.000419,0.124389
29,nan,0.128431,0.000525,0.127906
