num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333211,26.9338,0.12694,26.8069
1,0.333211,9.06467,0.175216,8.88945
2,0.333211,5.80748,0.166399,5.64108
3,0.333211,17.0566,0.14806,16.9085
4,0.333211,15.4576,0.163898,15.2937
5,0.333211,9.25814,0.181178,9.07696
6,0.333211,28.3629,0.16267,28.2002
7,0.333211,18.0906,0.177084,17.9136
8,0.333211,19.3407,0.174021,19.1667
9,0.333211,10.991,0.178473,10.8125
10,0.333211,12.026,0.175954,11.85
11,0.333211,4.8314,0.166195,4.66521
12,0.333211,5.0796,0.127655,4.95194
13,0.333211,5.64444,0.130825,5.51362
14,0.333211,7.31761,0.154177,7.16343
15,0.333211,16.5097,0.144654,16.3651
16,0.333211,6.86904,0.152579,6.71646
17,0.333211,7.72633,0.155926,7.5704
18,0.333211,7.77943,0.148793,7.63063
19,0.333211,8.5123,0.15739,8.35491
