num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333089,0.189699,0.032833,0.156866
1,0.333089,0.381876,0.144253,0.237623
2,0.333089,0.324431,0.088583,0.235848
3,0.333089,0.342367,0.103978,0.238389
4,0.333089,0.35705,0.096331,0.260719
5,0.333089,0.360169,0.093012,0.267157
6,0.333089,0.33547,0.067314,0.268156
7,0.333089,0.331752,0.075029,0.256723
8,0.333089,0.326931,0.101215,0.225716
9,0.333089,0.300607,0.112129,0.188478
10,0.333089,0.337968,0.131548,0.20642
11,0.333089,0.360883,0.119221,0.241662
12,0.333089,0.329809,0.090805,0.239004
13,0.333089,0.362777,0.100399,0.262378
14,0.333089,0.324608,0.082532,0.242076
15,0.333089,0.340705,0.084875,0.25583
16,0.333089,0.387952,0.092518,0.295434
17,0.333089,0.335663,0.059197,0.276466
18,0.333089,0.361705,0.079138,0.282567
19,0.333089,0.313756,0.076104,0.237652
