num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333089,0.129774,0.034412,0.095362
1,0.333089,0.124426,0.030658,0.093768
2,0.333089,0.124268,0.030648,0.09362
3,0.333089,0.123837,0.030465,0.093372
4,0.333089,0.123967,0.030527,0.09344
5,0.333089,0.125198,0.03041,0.094788
6,0.333089,0.12362,0.029621,0.093999
7,0.333089,0.122805,0.029568,0.093237
8,0.333089,0.123036,0.029675,0.093361
9,0.333089,0.123179,0.029648,0.093531
10,0.333089,0.122969,0.029543,0.093426
11,0.333089,0.12317,0.029571,0.093599
12,0.333089,0.123173,0.029543,0.09363
13,0.333089,0.122436,0.029651,0.092785
14,0.333089,0.1235,0.02964,0.09386
15,0.333089,0.123133,0.029683,0.09345
16,0.333089,0.123512,0.029576,0.093936
17,0.333089,0.12314,0.029677,0.093463
18,0.333089,0.123138,0.029624,0.093514
19,0.333089,0.123505,0.02962,0.093885
