num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333089,0.130437,0.037947,0.09249
1,0.333089,0.270143,0.166107,0.104036
2,0.333089,0.25777,0.156632,0.101138
3,0.333089,0.263778,0.154875,0.108903
4,0.333089,0.257089,0.15409,0.102999
5,0.333089,0.260625,0.157567,0.103058
6,0.333089,0.261669,0.157055,0.104614
7,0.333089,0.261463,0.155639,0.105824
8,0.333089,0.263906,0.158007,0.105899
9,0.333089,0.261034,0.15366,0.107374
10,0.333089,0.259648,0.154667,0.104981
11,0.333089,0.26174,0.156349,0.105391
12,0.333089,0.26371,0.156401,0.107309
13,0.333089,0.263928,0.156366,0.107562
14,0.333089,0.261675,0.157776,0.103899
15,0.333089,0.264162,0.157836,0.106326
16,0.333089,0.259575,0.155195,0.10438
17,0.333089,0.262012,0.155398,0.106614
18,0.333089,0.26173,0.154979,0.106751
19,0.333089,0.25861,0.152602,0.106008
