num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333089,0.143395,0.032937,0.110458
1,0.333089,0.130019,0.029524,0.100495
2,0.333089,0.126163,0.029434,0.096729
3,0.333089,0.122733,0.029422,0.093311
4,0.333089,0.123133,0.02945,0.093683
5,0.333089,0.12461,0.029471,0.095139
6,0.333089,0.123264,0.029509,0.093755
7,0.333089,0.123301,0.029545,0.093756
8,0.333089,0.123038,0.029468,0.09357
9,0.333089,0.122864,0.029498,0.093366
10,0.333089,0.122901,0.029484,0.093417
11,0.333089,0.123139,0.029488,0.093651
12,0.333089,0.122849,0.02945,0.093399
13,0.333089,0.123355,0.029947,0.093408
14,0.333089,0.123209,0.029923,0.093286
15,0.333089,0.123424,0.029888,0.093536
16,0.333089,0.123837,0.029846,0.093991
17,0.333089,0.122882,0.029792,0.09309
18,0.333089,0.123439,0.029825,0.093614
19,0.333089,0.123684,0.030559,0.093125
