num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333089,0.112146,0.032859,0.079287
1,0.333089,0.107575,0.030186,0.077389
2,0.333089,0.107161,0.030175,0.076986
3,0.333089,0.10805,0.030121,0.077929
4,0.333089,0.107198,0.030095,0.077103
5,0.333089,0.107713,0.030101,0.077612
6,0.333089,0.107708,0.030166,0.077542
7,0.333089,0.108021,0.030134,0.077887
8,0.333089,0.107801,0.03015,0.077651
9,0.333089,0.107359,0.030139,0.07722
10,0.333089,0.108003,0.030157,0.077846
11,0.333089,0.108484,0.030523,0.077961
12,0.333089,0.107826,0.030077,0.077749
13,0.333089,0.107131,0.03006,0.077071
14,0.333089,0.107985,0.030126,0.077859
15,0.333089,0.107738,0.030108,0.07763
16,0.333089,0.107605,0.030055,0.07755
17,0.333089,0.10777,0.030089,0.077681
18,0.333089,0.107345,0.030099,0.077246
19,0.333089,0.107398,0.03008,0.077318
