num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333089,0.801178,0.033456,0.767722
1,0.333089,0.917108,0.082301,0.834807
2,0.333089,1.04223,0.109456,0.932778
3,0.333089,0.899511,0.078251,0.82126
4,0.333089,0.930903,0.083187,0.847716
5,0.333089,1.00788,0.053237,0.954645
6,0.333089,1.0988,0.060453,1.03835
7,0.333089,0.906586,0.078384,0.828202
8,0.333089,1.00342,0.075934,0.927488
9,0.333089,1.08065,0.077836,1.00282
10,0.333089,0.825123,0.059369,0.765754
11,0.333089,0.897436,0.097575,0.799861
12,0.333089,1.03197,0.105739,0.926235
13,0.333089,0.847555,0.059273,0.788282
14,0.333089,0.87733,0.057898,0.819432
15,0.333089,0.851305,0.101857,0.749448
16,0.333089,1.01121,0.086927,0.924286
17,0.333089,0.965685,0.049103,0.916582
18,0.333089,0.949857,0.072958,0.876899
19,0.333089,0.862222,0.083157,0.779065
