num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333089,0.159701,0.032905,0.126796
1,0.333089,0.257089,0.124185,0.132904
2,0.333089,0.259954,0.132389,0.127565
3,0.333089,0.23134,0.130423,0.100917
4,0.333089,0.27161,0.146126,0.125484
5,0.333089,0.229847,0.132985,0.096862
6,0.333089,0.263895,0.144944,0.118951
7,0.333089,0.231729,0.13087,0.100859
8,0.333089,0.246556,0.137441,0.109115
9,0.333089,0.24951,0.138028,0.111482
10,0.333089,0.25994,0.13985,0.12009
11,0.333089,0.23822,0.135765,0.102455
12,0.333089,0.254337,0.145665,0.108672
13,0.333089,0.262242,0.137528,0.124714
14,0.333089,0.262514,0.131725,0.130789
15,0.333089,0.243686,0.131137,0.112549
16,0.333089,0.253272,0.131396,0.121876
17,0.333089,0.259758,0.132735,0.127023
18,0.333089,0.24884,0.136387,0.112453
19,0.333089,0.26026,0.135319,0.124941
