num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333211,9.2073,0.126653,9.08064
1,0.333211,6.11442,0.158537,5.95588
2,0.333211,5.63714,0.141458,5.49568
3,0.333211,6.19139,0.124382,6.06701
4,0.333211,5.94502,0.130937,5.81408
5,0.333211,5.0886,0.127632,4.96096
6,0.333211,5.5049,0.127862,5.37703
7,0.333211,5.65815,0.127032,5.53112
8,0.333211,5.66466,0.128151,5.53651
9,0.333211,6.22443,0.126153,6.09827
10,0.333211,5.29826,0.140565,5.1577
11,0.333211,4.77637,0.120285,4.65608
12,0.333211,5.17132,0.124463,5.04686
13,0.333211,5.69969,0.129921,5.56977
14,0.333211,5.4191,0.124738,5.29436
15,0.333211,5.89055,0.126488,5.76406
16,0.333211,4.84913,0.135374,4.71376
17,0.333211,5.7299,0.129309,5.60059
18,0.333211,6.67678,0.126295,6.55048
19,0.333211,4.91598,0.148717,4.76726
