num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333089,0.112414,0.032984,0.07943
1,0.333089,0.107814,0.029857,0.077957
2,0.333089,0.107591,0.029949,0.077642
3,0.333089,0.107421,0.029948,0.077473
4,0.333089,0.107765,0.029949,0.077816
5,0.333089,0.107554,0.029885,0.077669
6,0.333089,0.107577,0.029886,0.077691
7,0.333089,0.107808,0.029868,0.07794
8,0.333089,0.107541,0.029947,0.077594
9,0.333089,0.107809,0.029872,0.077937
10,0.333089,0.107899,0.029865,0.078034
11,0.333089,0.107798,0.029893,0.077905
12,0.333089,0.107638,0.029889,0.077749
13,0.333089,0.107838,0.029862,0.077976
14,0.333089,0.107662,0.029799,0.077863
15,0.333089,0.107902,0.029872,0.07803
16,0.333089,0.10789,0.029962,0.077928
17,0.333089,0.107739,0.02987,0.077869
18,0.333089,0.1079,0.029891,0.078009
19,0.333089,0.107821,0.029877,0.077944
