num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-0.000554,4.57589,0.000241,4.57565
1,-0.000554,1.7166,0.000104,1.7165
2,-0.000554,1.71384,0.000122,1.71372
3,-0.000554,1.71245,0.000164,1.71229
4,-0.000554,1.71487,0.000851,1.71401
5,-0.000554,1.71536,0.000161,1.7152
6,-0.000554,1.71437,9.8e-05,1.71427
7,-0.000554,1.71608,9.6e-05,1.71598
8,-0.000554,1.71282,0.000849,1.71197
9,-0.000554,1.71548,9.6e-05,1.71538
10,-0.000554,1.71284,9.7e-05,1.71274
11,-0.000554,1.71804,9.6e-05,1.71795
12,-0.000554,1.7134,0.00084,1.71256
13,-0.000554,1.71168,9.6e-05,1.71158
14,-0.000554,1.71481,0.000107,1.7147
15,-0.000554,1.71463,0.000107,1.71452
16,-0.000554,1.71464,0.000844,1.7138
17,-0.000554,1.71653,9.4e-05,1.71643
18,-0.000554,1.71287,9.7e-05,1.71277
19,-0.000554,1.7131,9.7e-05,1.713
20,-0.000554,1.71454,0.000846,1.7137
21,-0.000554,1.71293,9.7e-05,1.71283
22,-0.000554,1.71514,9.9e-05,1.71504
23,-0.000554,1.71648,9.9e-05,1.71639
24,-0.000554,1.71666,0.000892,1.71577
25,-0.000554,1.71692,9.7e-05,1.71682
26,-0.000554,1.71279,9.7e-05,1.7127
27,-0.000554,1.71631,9.8e-05,1.71621
28,-0.000554,1.71614,0.00085,1.71529
29,-0.000554,1.7163,9.8e-05,1.7162
