num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-0.000554,6.74941,0.000242,6.74917
1,-0.000554,3.98316,0.000105,3.98305
2,-0.000554,3.98212,9.2e-05,3.98203
3,-0.000554,3.98269,9.3e-05,3.98259
4,-0.000554,3.98311,0.000857,3.98226
5,-0.000554,3.98221,8.8e-05,3.98212
6,-0.000554,3.98263,8.6e-05,3.98254
7,-0.000554,3.9823,8.8e-05,3.98221
8,-0.000554,3.98334,0.00083,3.98251
9,-0.000554,3.98251,8.5e-05,3.98243
10,-0.000554,3.98195,8.7e-05,3.98186
11,-0.000554,3.98242,8.7e-05,3.98233
12,-0.000554,3.98351,0.000837,3.98267
13,-0.000554,3.98213,8.7e-05,3.98205
14,-0.000554,3.98247,8.8e-05,3.98238
15,-0.000554,3.98218,8.9e-05,3.9821
16,-0.000554,3.98329,0.00085,3.98244
17,-0.000554,3.98231,8.7e-05,3.98222
18,-0.000554,3.98253,9e-05,3.98244
19,-0.000554,3.98244,8.7e-05,3.98235
20,-0.000554,3.9831,0.00085,3.98225
21,-0.000554,3.98206,9.5e-05,3.98197
22,-0.000554,3.98272,8.7e-05,3.98263
23,-0.000554,3.98236,8.7e-05,3.98227
24,-0.000554,3.98256,0.000832,3.98173
25,-0.000554,3.98252,8.7e-05,3.98244
26,-0.000554,3.98246,9.8e-05,3.98236
27,-0.000554,3.9824,8.7e-05,3.98232
28,-0.000554,3.98313,0.000831,3.9823
29,-0.000554,3.98259,8.8e-05,3.9825
