num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-4.934800,1.85725,0.894406,0.962842
1,-4.934800,2.07195,1.43679,0.635169
2,-4.934800,2.07952,1.4368,0.642725
3,-4.934800,2.07971,1.43633,0.643377
4,-4.934801,2.08063,1.4362,0.644425
5,-4.934800,2.10269,1.43935,0.663338
6,-4.934801,2.07265,1.43978,0.632873
7,-4.934800,2.10773,1.43702,0.670717
8,-4.934800,2.0679,1.43475,0.633153
9,-4.934800,2.07935,1.43654,0.64281
10,-4.934800,2.0808,1.438,0.642799
11,-4.934800,2.08631,1.43781,0.648494
12,-4.934800,2.07312,1.43871,0.634413
13,-4.934800,2.07634,1.43638,0.639962
14,-4.934800,2.069,1.43669,0.632306
15,-4.934800,2.06809,1.43537,0.632725
16,-4.934800,2.06983,1.43519,0.634644
17,-4.934800,2.0676,1.43629,0.631311
18,-4.934800,2.10721,1.47596,0.631247
19,-4.934800,2.06859,1.43571,0.632878
20,-4.934800,2.07213,1.43456,0.637564
21,-4.934800,2.07911,1.43796,0.641149
22,-4.934800,2.0719,1.43672,0.635183
23,-4.934800,2.06966,1.43804,0.631622
24,-4.934800,2.06792,1.43549,0.632433
25,-4.934800,2.06849,1.43699,0.631503
26,-4.934800,2.06984,1.43617,0.633673
27,-4.934800,2.06843,1.43675,0.631673
28,-4.934800,2.06693,1.43593,0.630994
29,-4.934800,2.0946,1.43993,0.654668
