num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-0.007833,1.1741,0.000133,1.17397
1,-0.007833,0.88438,4e-05,0.88434
2,-0.007833,0.88436,7.4e-05,0.884286
3,-0.007833,0.884377,3.9e-05,0.884338
4,-0.007833,0.883696,0.00033,0.883366
5,-0.007833,0.884203,3.7e-05,0.884166
6,-0.007833,0.884433,3.9e-05,0.884394
7,-0.007833,0.884142,3.6e-05,0.884106
8,-0.007833,0.883808,0.000334,0.883474
9,-0.007833,0.884481,4e-05,0.884441
10,-0.007833,0.884019,3.6e-05,0.883983
11,-0.007833,0.884369,3.6e-05,0.884333
12,-0.007833,0.884077,0.000356,0.883721
13,-0.007833,0.883634,4.5e-05,0.883589
14,-0.007833,0.883667,4.4e-05,0.883623
15,-0.007833,0.883861,4.4e-05,0.883817
16,-0.007833,0.884868,0.000368,0.8845
17,-0.007833,0.884335,8.5e-05,0.88425
18,-0.007833,0.883486,4.5e-05,0.883441
19,-0.007833,0.883741,4.5e-05,0.883696
20,-0.007833,0.884593,0.000358,0.884235
21,-0.007833,0.884124,4.3e-05,0.884081
22,-0.007833,0.884331,4.3e-05,0.884288
23,-0.007833,0.883246,4.3e-05,0.883203
24,-0.007833,0.884489,0.000355,0.884134
25,-0.007833,0.884607,4.7e-05,0.88456
26,-0.007833,0.884181,4.4e-05,0.884137
27,-0.007833,0.883465,4.3e-05,0.883422
28,-0.007833,0.884933,0.000357,0.884576
29,-0.007833,0.88431,8.5e-05,0.884225
