num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,9.616546,2.58141,0.905495,1.67592
1,9.616546,2.92778,1.89813,1.02965
2,9.616546,2.84599,1.84668,0.9993
3,9.616546,2.86702,1.84698,1.02004
4,9.616546,2.91325,1.8997,1.01355
5,9.616546,2.90476,1.89699,1.00777
6,9.616546,2.98202,1.89612,1.0859
7,9.616546,2.92156,1.91095,1.01061
8,9.616546,2.8859,1.86865,1.01725
9,9.616546,2.94518,1.90444,1.04074
10,9.616546,2.85854,1.85766,1.00088
11,9.616546,2.89566,1.88084,1.01481
12,9.616546,2.86641,1.85454,1.01187
13,9.616546,2.93907,1.89194,1.04713
14,9.616546,2.89246,1.85189,1.04057
15,9.616546,2.89966,1.86111,1.03855
16,9.616546,2.89413,1.87273,1.0214
17,9.616546,2.89036,1.87221,1.01815
18,9.616546,2.88019,1.85726,1.02292
19,9.616546,2.87064,1.86053,1.01011
20,9.616546,2.88979,1.85949,1.0303
21,9.616546,2.89037,1.87185,1.01852
22,9.616546,2.86842,1.84852,1.01991
23,9.616546,2.86121,1.84665,1.01456
24,9.616546,2.85876,1.84495,1.01381
25,9.616546,2.87991,1.85533,1.02459
26,9.616546,2.86799,1.8594,1.00858
27,9.616546,2.8849,1.85647,1.02843
28,9.616546,2.89768,1.86896,1.02872
29,9.616546,2.86544,1.84555,1.01989
