num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-4.934801,5.9025,2.85791,3.04459
1,-4.934800,6.65577,4.61761,2.03816
2,-4.934800,6.66512,4.62244,2.04268
3,-4.934800,6.65415,4.61508,2.03907
4,-4.934800,6.6396,4.60369,2.03591
5,-4.934800,6.66313,4.60407,2.05906
6,-4.934800,6.64808,4.60839,2.03969
7,-4.934800,6.65508,4.61608,2.039
8,-4.934800,6.65468,4.61687,2.03781
9,-4.934800,6.67799,4.63654,2.04145
10,-4.934800,6.62584,4.60715,2.01869
11,-4.934800,6.63478,4.60939,2.0254
12,-4.934800,6.65138,4.62032,2.03106
13,-4.934800,6.61672,4.59647,2.02025
14,-4.934800,6.64438,4.61916,2.02522
15,-4.934800,6.64884,4.6246,2.02424
16,-4.934800,6.64891,4.62337,2.02554
17,-4.934800,6.63549,4.60663,2.02887
18,-4.934800,6.64561,4.61526,2.03035
19,-4.934800,6.65188,4.61847,2.03341
20,-4.934800,6.64311,4.61591,2.0272
21,-4.934800,6.64522,4.6241,2.02112
22,-4.934800,6.76877,4.74842,2.02035
23,-4.934800,6.67573,4.65284,2.0229
24,-4.934800,6.70668,4.68794,2.01875
25,-4.934800,6.61161,4.59115,2.02046
26,-4.934800,6.61402,4.59008,2.02394
27,-4.934800,6.65414,4.6074,2.04674
28,-4.934800,6.64763,4.61299,2.03464
29,-4.934800,6.64126,4.60853,2.03274
