num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-4.934800,2.81243,1.78228,1.03015
1,-4.934801,3.5212,2.86443,0.656763
2,-4.934800,3.53816,2.87378,0.664387
3,-4.934800,3.56815,2.87914,0.689012
4,-4.934801,3.53642,2.86844,0.66798
5,-4.934800,3.54365,2.87708,0.666567
6,-4.934800,3.51441,2.86641,0.647997
7,-4.934799,3.5281,2.87632,0.651784
8,-4.934800,3.60051,2.93022,0.670282
9,-4.934800,3.58507,2.92249,0.662585
10,-4.934800,3.53637,2.87642,0.65995
11,-4.934800,3.53455,2.87357,0.660988
12,-4.934800,3.57255,2.86886,0.703686
13,-4.934801,3.53583,2.87045,0.665384
14,-4.934800,3.53492,2.8691,0.665821
15,-4.934800,3.53479,2.87081,0.663986
16,-4.934801,3.53274,2.86845,0.664293
17,-4.934800,3.56694,2.87553,0.691417
18,-4.934799,3.54092,2.8773,0.663621
19,-4.934800,3.54004,2.87958,0.660461
20,-4.934800,3.54785,2.89179,0.656058
21,-4.934800,3.55421,2.89629,0.657925
22,-4.934800,3.55706,2.89594,0.661119
23,-4.934800,3.55878,2.89661,0.662167
24,-4.934800,3.55981,2.89766,0.662141
25,-4.934799,3.56188,2.89319,0.668692
26,-4.934801,3.55487,2.87811,0.676756
27,-4.934800,3.55521,2.88668,0.668535
28,-4.934800,3.54743,2.88425,0.663183
29,-4.934800,3.55569,2.89109,0.664592
