num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.000200,4.26572,2.66956,1.59615
1,0.000200,3.53249,2.12729,1.4052
2,0.000200,3.52855,2.12759,1.40096
3,0.000200,3.53145,2.12797,1.40348
4,0.000200,3.52985,2.12806,1.40179
5,0.000200,3.53174,2.1282,1.40354
6,0.000200,3.52833,2.1273,1.40103
7,0.000200,3.53176,2.12771,1.40405
8,0.000200,3.53296,2.13367,1.39928
9,0.000200,3.53118,2.12756,1.40363
10,0.000200,3.52809,2.1279,1.40019
11,0.000200,3.53493,2.12995,1.40498
12,0.000200,3.53124,2.12991,1.40133
13,0.000200,3.53204,2.12784,1.4042
14,0.000200,3.53044,2.12965,1.40079
15,0.000200,3.53334,2.12923,1.40411
16,0.000200,3.52801,2.12766,1.40034
17,0.000200,3.53367,2.12847,1.4052
18,0.000200,3.5296,2.12837,1.40123
19,0.000200,3.53176,2.12801,1.40376
20,0.000200,3.52892,2.12754,1.40138
21,0.000200,3.53339,2.12901,1.40438
22,0.000200,3.53561,2.13474,1.40087
23,0.000200,3.53167,2.1279,1.40377
24,0.000200,3.53559,2.134,1.40159
25,0.000200,3.53367,2.12922,1.40445
26,0.000200,3.52779,2.12791,1.39988
27,0.000200,3.53011,2.12761,1.4025
28,0.000200,3.53068,2.12747,1.40321
29,0.000200,3.52924,2.12636,1.40288
