num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,5,4.02008,0.025241,3.99483
1,5,2.15489,0.062474,2.09241
2,5,2.15417,0.062508,2.09166
3,5,2.15591,0.062679,2.09323
4,5,2.15694,0.062485,2.09446
5,5,2.15634,0.063168,2.09318
6,5,2.15655,0.062797,2.09375
7,5,2.15572,0.062442,2.09328
8,5,2.15539,0.062435,2.09296
9,5,2.15541,0.06246,2.09294
10,5,2.1537,0.062238,2.09146
11,5,2.15578,0.062292,2.09349
12,5,2.15441,0.062495,2.09192
13,5,2.15538,0.062556,2.09282
14,5,2.15597,0.062468,2.0935
15,5,2.15452,0.062327,2.09219
16,5,2.15477,0.062247,2.09252
17,5,2.15427,0.062313,2.09195
18,5,2.15487,0.062352,2.09252
19,5,2.15651,0.062223,2.09429
20,5,2.15682,0.062398,2.09442
21,5,2.15536,0.062554,2.0928
22,5,2.15647,0.062534,2.09394
23,5,2.15637,0.062693,2.09368
24,5,2.15568,0.062675,2.093
25,5,2.15567,0.06264,2.09303
26,5,2.15555,0.062742,2.09281
27,5,2.16145,0.06268,2.09877
28,5,2.16178,0.062698,2.09908
29,5,2.16196,0.062749,2.09921
