num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,9.616546,2.4791,0.903729,1.57537
1,9.616546,2.93852,1.84714,1.09138
2,9.616546,2.92792,1.8527,1.07522
3,9.616546,2.92572,1.85148,1.07424
4,9.616546,2.94093,1.84791,1.09302
5,9.616546,2.96496,1.89166,1.0733
6,9.616546,2.97276,1.86174,1.11101
7,9.616546,2.93922,1.86999,1.06924
8,9.616546,2.94078,1.87423,1.06655
9,9.616546,2.94041,1.87327,1.06715
10,9.616546,2.94922,1.88675,1.06247
11,9.616546,2.92665,1.86256,1.06409
12,9.616546,2.94299,1.87629,1.06669
13,9.616546,2.91854,1.86331,1.05523
14,9.616546,2.93988,1.87044,1.06945
15,9.616546,2.92603,1.85118,1.07485
16,9.616546,2.93201,1.86899,1.06302
17,9.616546,2.95643,1.89207,1.06437
18,9.616546,2.92156,1.85806,1.0635
19,9.616546,2.92146,1.85371,1.06776
20,9.616546,2.95768,1.89157,1.06611
21,9.616546,2.96075,1.88951,1.07124
22,9.616546,2.96722,1.89707,1.07015
23,9.616546,2.96097,1.89041,1.07056
24,9.616546,2.95846,1.88916,1.0693
25,9.616546,2.92162,1.85219,1.06943
26,9.616546,2.9218,1.85204,1.06975
27,9.616546,2.96021,1.88926,1.07095
28,9.616546,2.92219,1.85234,1.06986
29,9.616546,2.92445,1.85151,1.07294
