num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-4.934800,0.978886,0.865755,0.113131
1,-4.934799,1.51005,1.40782,0.10223
2,-4.934800,1.50881,1.40694,0.101876
3,-4.934800,1.50554,1.40792,0.097617
4,-4.934800,1.5121,1.40918,0.102925
5,-4.934799,1.51004,1.4087,0.10134
6,-4.934800,1.51055,1.40862,0.101927
7,-4.934800,1.51323,1.41156,0.10167
8,-4.934800,1.50697,1.40814,0.098831
9,-4.934800,1.50962,1.40795,0.101664
10,-4.934800,1.50671,1.40758,0.09913
11,-4.934801,1.51002,1.40808,0.101947
12,-4.934800,1.50876,1.40853,0.100234
13,-4.934800,1.51039,1.40799,0.102397
14,-4.934800,1.50844,1.40817,0.100271
15,-4.934800,1.5071,1.40748,0.099626
16,-4.934800,1.50692,1.40783,0.099091
17,-4.934800,1.50498,1.40776,0.097221
18,-4.934799,1.50983,1.4084,0.101429
19,-4.934800,1.50812,1.40778,0.10034
20,-4.934800,1.50907,1.40784,0.101226
21,-4.934800,1.5062,1.4077,0.098495
22,-4.934800,1.5102,1.40824,0.101968
23,-4.934800,1.50638,1.40739,0.098989
24,-4.934800,1.50567,1.40762,0.098043
25,-4.934800,1.50567,1.40775,0.097918
26,-4.934800,1.50895,1.40784,0.101106
27,-4.934800,1.50531,1.40787,0.09744
28,-4.934800,1.50528,1.40783,0.097449
29,-4.934800,1.51029,1.40779,0.102502
