num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-4.934800,0.630786,0.554095,0.076691
1,-4.934800,0.965303,0.901029,0.064274
2,-4.934799,0.968602,0.901656,0.066946
3,-4.934800,0.966168,0.901089,0.065079
4,-4.934800,0.969372,0.902943,0.066429
5,-4.934800,0.965807,0.90226,0.063547
6,-4.934800,0.969878,0.903552,0.066326
7,-4.934800,0.966963,0.901965,0.064998
8,-4.934800,0.969813,0.902717,0.067096
9,-4.934800,0.967048,0.902571,0.064477
10,-4.934800,0.966429,0.901843,0.064586
11,-4.934800,0.97003,0.902735,0.067295
12,-4.934800,0.966935,0.902096,0.064839
13,-4.934800,0.968028,0.90231,0.065718
14,-4.934799,0.968483,0.902733,0.06575
15,-4.934800,0.965056,0.902043,0.063013
16,-4.934800,0.967459,0.902024,0.065435
17,-4.934800,0.968399,0.902099,0.0663
18,-4.934800,0.967319,0.90236,0.064959
19,-4.934800,0.968821,0.902528,0.066293
20,-4.934800,0.965523,0.90226,0.063263
21,-4.934800,0.96763,0.902135,0.065495
22,-4.934800,0.966126,0.902179,0.063947
23,-4.934800,0.967135,0.902344,0.064791
24,-4.934800,0.965725,0.902408,0.063317
25,-4.934800,0.967682,0.902234,0.065448
26,-4.934800,0.967314,0.90241,0.064904
27,-4.934800,0.965967,0.902077,0.06389
28,-4.934800,0.967445,0.902337,0.065108
29,-4.934800,0.966285,0.90235,0.063935
