num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-4.934800,4.49403,3.3996,1.09442
1,-4.934801,6.26847,5.4513,0.817178
2,-4.934800,6.26544,5.45465,0.810794
3,-4.934801,6.26238,5.44821,0.814167
4,-4.934800,6.29591,5.4774,0.818511
5,-4.934800,6.30684,5.49274,0.814104
6,-4.934800,6.29545,5.47604,0.819406
7,-4.934800,6.27141,5.46118,0.81023
8,-4.934800,6.27947,5.46896,0.810513
9,-4.934800,6.28286,5.46657,0.816295
10,-4.934800,6.28309,5.47048,0.812605
11,-4.934800,6.26622,5.45589,0.810332
12,-4.934800,6.264,5.45091,0.813093
13,-4.934800,6.2857,5.47353,0.812176
14,-4.934800,6.26523,5.45532,0.809909
15,-4.934800,6.29113,5.47689,0.814234
16,-4.934800,6.2747,5.46047,0.814223
17,-4.934801,6.2528,5.44161,0.811186
18,-4.934800,6.25684,5.44231,0.814534
19,-4.934801,6.32866,5.51489,0.813774
20,-4.934800,6.2784,5.47222,0.806187
21,-4.934800,6.26882,5.45462,0.814204
22,-4.934800,6.29343,5.47519,0.818242
23,-4.934800,6.29192,5.47856,0.813354
24,-4.934800,6.29234,5.47424,0.818103
25,-4.934800,6.25723,5.44161,0.815618
26,-4.934800,6.35061,5.51773,0.832878
27,-4.934799,6.3521,5.52725,0.824852
28,-4.934799,6.292,5.47543,0.81657
29,-4.934800,6.26829,5.4554,0.812889
