num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,9.616546,1.33523,0.670772,0.664455
1,9.616546,1.84872,1.39584,0.452883
2,9.616546,1.84207,1.39525,0.446818
3,9.616546,1.85007,1.39717,0.452894
4,9.616546,1.86669,1.41332,0.453366
5,9.616546,1.8722,1.41501,0.45719
6,9.616546,1.85372,1.39928,0.454436
7,9.616546,1.84566,1.39959,0.446072
8,9.616546,1.8468,1.39845,0.448349
9,9.616546,1.846,1.39685,0.449145
10,9.616546,1.85404,1.39608,0.457961
11,9.616546,1.8461,1.39602,0.450072
12,9.616546,1.86554,1.411,0.454538
13,9.616546,1.8607,1.41022,0.450482
14,9.616546,1.86271,1.41071,0.45201
15,9.616546,1.86915,1.4105,0.458653
16,9.616546,1.86372,1.40713,0.456591
17,9.616546,1.84086,1.39486,0.445995
18,9.616546,1.85734,1.39824,0.459099
19,9.616546,1.86214,1.41449,0.447645
20,9.616546,1.87056,1.41448,0.456083
21,9.616546,1.87116,1.41386,0.457304
22,9.616546,1.84929,1.39839,0.450904
23,9.616546,1.84614,1.39668,0.449464
24,9.616546,1.84675,1.3961,0.450648
25,9.616546,1.86322,1.4118,0.451412
26,9.616546,1.86997,1.41149,0.458476
27,9.616546,1.85702,1.39754,0.459488
28,9.616546,1.86692,1.41128,0.45563
29,9.616546,1.86585,1.4113,0.45455
