num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.000267,1.90575,1.49864,0.407102
1,0.000267,1.56172,1.20023,0.361489
2,0.000267,1.56363,1.20079,0.362844
3,0.000267,1.56151,1.20009,0.361418
4,0.000267,1.56257,1.2009,0.361674
5,0.000267,1.565,1.2,0.365004
6,0.000267,1.56047,1.19957,0.360897
7,0.000267,1.55946,1.20127,0.35819
8,0.000267,1.55954,1.2005,0.359031
9,0.000267,1.56089,1.20008,0.360805
10,0.000267,1.56635,1.20172,0.364621
11,0.000267,1.55998,1.20063,0.359356
12,0.000267,1.56061,1.20013,0.360476
13,0.000267,1.56115,1.20019,0.360959
14,0.000267,1.56027,1.20069,0.359578
15,0.000267,1.56144,1.19974,0.361698
16,0.000267,1.55984,1.19995,0.359887
17,0.000267,1.56018,1.19971,0.360468
18,0.000267,1.55804,1.20002,0.358028
19,0.000267,1.56074,1.19984,0.360902
20,0.000267,1.56091,1.20042,0.360487
21,0.000267,1.5617,1.20064,0.361062
22,0.000267,1.55935,1.19971,0.359642
23,0.000267,1.55982,1.20007,0.359749
24,0.000267,1.55899,1.20025,0.358741
25,0.000267,1.56147,1.19981,0.361664
26,0.000267,1.56037,1.20077,0.359596
27,0.000267,1.56071,1.20023,0.360483
28,0.000267,1.56024,1.19969,0.360547
29,0.000267,1.56173,1.20045,0.361285
