num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-0.000712,1.82866,9e-05,1.82857
1,-0.000712,0.641309,0.000237,0.641072
2,-0.000712,0.634041,8e-05,0.633961
3,-0.000711,0.636045,0.000267,0.635778
4,-0.000712,0.634513,8e-05,0.634433
5,-0.000712,0.640773,9.1e-05,0.640682
6,-0.000712,0.640712,7.5e-05,0.640637
7,-0.000712,0.638777,8.1e-05,0.638696
8,-0.000712,0.640321,7.3e-05,0.640248
9,-0.000712,0.638224,8.1e-05,0.638143
10,-0.000712,0.637184,7.5e-05,0.637109
11,-0.000712,0.640699,7.3e-05,0.640626
12,-0.000712,0.64031,8.1e-05,0.640229
13,-0.000712,0.635058,8.7e-05,0.634971
14,-0.000712,0.640931,8e-05,0.640851
15,-0.000712,0.636228,0.000101,0.636127
16,-0.000712,0.637667,8.6e-05,0.637581
17,-0.000712,0.631482,7.6e-05,0.631406
18,-0.000712,0.631469,9.1e-05,0.631378
19,-0.000712,0.634958,7.4e-05,0.634884
20,-0.000712,0.641559,8.3e-05,0.641476
21,-0.000712,0.640208,8e-05,0.640128
22,-0.000712,0.638453,7.3e-05,0.63838
23,-0.000712,0.640348,7.8e-05,0.64027
24,-0.000712,0.632474,7.5e-05,0.632399
25,-0.000712,0.64043,7.8e-05,0.640352
26,-0.000712,0.635067,7.9e-05,0.634988
27,-0.000712,0.637157,7.9e-05,0.637078
28,-0.000712,0.636722,7.5e-05,0.636647
29,-0.000712,0.629331,7.8e-05,0.629253
