num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-0.007833,0.346361,0.000132,0.346229
1,-0.007833,0.16902,3.7e-05,0.168983
2,-0.007833,0.169412,5.9e-05,0.169353
3,-0.007833,0.16638,0.000109,0.166271
4,-0.007833,0.163411,0.00011,0.163301
5,-0.007833,0.175602,9.5e-05,0.175507
6,-0.007833,0.163816,0.000176,0.16364
7,-0.007833,0.165043,6.2e-05,0.164981
8,-0.007833,0.164778,0.00011,0.164668
9,-0.007833,0.170687,0.00011,0.170577
10,-0.007833,0.174953,0.000127,0.174826
11,-0.007833,0.165182,6.3e-05,0.165119
12,-0.007833,0.17338,0.00011,0.17327
13,-0.007833,0.167526,0.000112,0.167414
14,-0.007833,0.166817,0.000108,0.166709
15,-0.007833,0.171755,3.5e-05,0.17172
16,-0.007833,0.171795,3.7e-05,0.171758
17,-0.007833,0.167816,0.000113,0.167703
18,-0.007833,0.1727,3.7e-05,0.172663
19,-0.007833,0.170412,0.00011,0.170302
20,-0.007833,0.163242,4.2e-05,0.1632
21,-0.007833,0.164897,0.00016,0.164737
22,-0.007833,0.164207,3.5e-05,0.164172
23,-0.007833,0.17042,0.000145,0.170275
24,-0.007833,0.164011,4.7e-05,0.163964
25,-0.007833,0.174014,0.000114,0.1739
26,-0.007833,0.175943,5.4e-05,0.175889
27,-0.007833,0.166813,0.000109,0.166704
28,-0.007833,0.171473,3.8e-05,0.171435
29,-0.007833,0.176738,3.6e-05,0.176702
