num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.000200,3.57856,2.66163,0.916921
1,0.000200,2.96538,2.12634,0.839046
2,0.000200,2.95519,2.12514,0.830052
3,0.000200,2.96426,2.12596,0.838297
4,0.000200,2.95873,2.12649,0.832239
5,0.000200,2.96316,2.126,0.837156
6,0.000200,2.96288,2.12525,0.837631
7,0.000200,2.96169,2.12469,0.836999
8,0.000200,2.96602,2.12516,0.840863
9,0.000200,2.96491,2.12426,0.840643
10,0.000200,2.96318,2.12552,0.837654
11,0.000200,2.96154,2.12569,0.835857
12,0.000200,2.96245,2.12576,0.836687
13,0.000200,2.96346,2.12715,0.836316
14,0.000200,2.9583,2.12604,0.832263
15,0.000200,2.96391,2.12682,0.837085
16,0.000200,2.95851,2.12694,0.831573
17,0.000200,2.96642,2.1271,0.83932
18,0.000200,2.95902,2.12675,0.832266
19,0.000200,2.96554,2.12683,0.838711
20,0.000200,2.96425,2.12648,0.83777
21,0.000200,2.96407,2.12683,0.837237
22,0.000200,2.95923,2.12447,0.834759
23,0.000200,2.96216,2.12593,0.836234
24,0.000200,2.95493,2.12511,0.82982
25,0.000200,2.964,2.12636,0.83764
26,0.000200,2.95716,2.12489,0.832263
27,0.000200,2.9644,2.12645,0.837947
28,0.000200,2.95911,2.12454,0.834566
29,0.000200,2.95931,2.12446,0.834847
