num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-4.934799,3.5559,2.87198,0.683922
1,-4.934800,4.49285,4.04232,0.450534
2,-4.934800,4.43844,3.99014,0.448296
3,-4.934800,4.46038,4.00213,0.458249
4,-4.934799,4.44818,3.99582,0.452358
5,-4.934800,4.44885,3.99024,0.458611
6,-4.934800,4.44779,4.00169,0.446102
7,-4.934799,4.44653,3.99561,0.45092
8,-4.934800,4.43872,3.98913,0.449592
9,-4.934799,4.44753,4.00012,0.447417
10,-4.934799,4.44472,3.99726,0.447453
11,-4.934800,4.45503,3.99469,0.460338
12,-4.934799,4.44716,3.99778,0.449386
13,-4.934800,4.44431,3.99212,0.452195
14,-4.934800,4.44478,3.99121,0.453566
15,-4.934800,4.45703,4.00432,0.452704
16,-4.934799,4.44089,3.99067,0.450225
17,-4.934800,4.44588,3.99489,0.450989
18,-4.934800,4.44094,3.9942,0.44674
19,-4.934800,4.44825,3.99182,0.456434
20,-4.934799,4.44329,3.99444,0.448844
21,-4.934800,4.45293,3.99474,0.458188
22,-4.934800,4.4455,3.99608,0.449423
23,-4.934799,4.43991,3.98866,0.451246
24,-4.934799,4.44887,3.99763,0.451247
25,-4.934799,4.4479,3.99433,0.453577
26,-4.934799,4.43066,3.98487,0.445797
27,-4.934799,4.43939,3.98897,0.450414
28,-4.934800,4.43867,3.99324,0.445435
29,-4.934800,4.44138,3.99042,0.450964
