num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-0.464261,3.41048,1.95514,1.45534
1,-0.464261,3.45786,2.18054,1.27732
2,-0.464261,3.45827,2.18776,1.27051
3,-0.464261,3.46749,2.18857,1.27893
4,-0.464261,3.45675,2.18416,1.27259
5,-0.464261,3.46836,2.18754,1.28082
6,-0.464261,3.45932,2.1892,1.27011
7,-0.464261,3.46989,2.19288,1.277
8,-0.464261,3.45987,2.18614,1.27374
9,-0.464261,3.46988,2.19052,1.27936
10,-0.464261,3.46551,2.19287,1.27264
11,-0.464261,3.47273,2.19398,1.27876
12,-0.464261,3.45911,2.18402,1.27508
13,-0.464261,3.46123,2.18292,1.27831
14,-0.464261,3.4613,2.18814,1.27316
15,-0.464261,3.46941,2.19125,1.27815
16,-0.464261,3.45077,2.17544,1.27534
17,-0.464261,3.46277,2.18098,1.28179
18,-0.464261,3.45927,2.18589,1.27338
19,-0.464261,3.46714,2.18593,1.28121
20,-0.464261,3.46223,2.18864,1.27359
21,-0.464261,3.46583,2.18462,1.28121
22,-0.464261,3.45962,2.18574,1.27388
23,-0.464261,3.46689,2.18507,1.28182
24,-0.464261,3.46443,2.19258,1.27185
25,-0.464261,3.45678,2.18086,1.27592
26,-0.464261,3.45442,2.18192,1.2725
27,-0.464261,3.4637,2.18452,1.27918
28,-0.464261,3.46513,2.1871,1.27803
29,-0.464261,3.4618,2.18578,1.27602
