num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-4.934800,1.86009,1.49302,0.367067
1,-4.934800,2.3066,2.05931,0.247289
2,-4.934800,2.30562,2.06445,0.241176
3,-4.934799,2.30735,2.06117,0.246182
4,-4.934800,2.30232,2.06091,0.241406
5,-4.934800,2.30276,2.06209,0.240674
6,-4.934800,2.3038,2.06276,0.241035
7,-4.934799,2.30267,2.0618,0.240863
8,-4.934800,2.30566,2.0626,0.243061
9,-4.934801,2.3026,2.06285,0.239751
10,-4.934800,2.30292,2.05912,0.243794
11,-4.934800,2.30287,2.06256,0.240305
12,-4.934800,2.31138,2.06768,0.2437
13,-4.934800,2.3037,2.06326,0.240444
14,-4.934799,2.30254,2.06248,0.240062
15,-4.934800,2.30209,2.05741,0.244675
16,-4.934799,2.3007,2.05994,0.240765
17,-4.934800,2.30613,2.06242,0.243706
18,-4.934800,2.29887,2.0568,0.242064
19,-4.934800,2.30421,2.06279,0.241413
20,-4.934800,2.29997,2.06395,0.236012
21,-4.934800,2.31219,2.0681,0.24409
22,-4.934800,2.30292,2.06486,0.238056
23,-4.934800,2.30666,2.06526,0.241407
24,-4.934800,2.30098,2.06223,0.238755
25,-4.934800,2.29943,2.05845,0.240976
26,-4.934800,2.30122,2.06184,0.239376
27,-4.934799,2.30907,2.06038,0.248698
28,-4.934799,2.2993,2.06153,0.237771
29,-4.934800,2.30549,2.06239,0.243092
