num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,-4.934800,3.18804,2.87365,0.314394
1,-4.934800,4.30797,4.05541,0.252561
2,-4.934800,4.30349,4.05056,0.252934
3,-4.934799,4.27067,4.01282,0.257848
4,-4.934799,4.25533,4.00224,0.253089
5,-4.934799,4.25964,4.0026,0.257041
6,-4.934800,4.26177,4.00959,0.252179
7,-4.934799,4.2599,4.00382,0.256082
8,-4.934800,4.26611,4.00988,0.256229
9,-4.934800,4.26047,4.00642,0.254049
10,-4.934800,4.27377,4.01916,0.254611
11,-4.934800,4.26301,4.00782,0.255192
12,-4.934800,4.26476,4.00855,0.25621
13,-4.934799,4.2601,4.00182,0.258282
14,-4.934800,4.25974,4.00768,0.252063
15,-4.934800,4.26101,4.00521,0.2558
16,-4.934799,4.26181,4.01128,0.250536
17,-4.934800,4.2748,4.01561,0.259194
18,-4.934799,4.26841,4.01096,0.257452
19,-4.934800,4.26423,4.00984,0.254391
20,-4.934800,4.26243,4.00997,0.252455
21,-4.934800,4.26968,4.0121,0.257581
22,-4.934800,4.26494,4.00897,0.255965
23,-4.934800,4.26783,4.01054,0.257296
24,-4.934800,4.25798,4.00704,0.250933
25,-4.934800,4.26123,4.01758,0.243654
26,-4.934800,4.26028,4.00644,0.253839
27,-4.934800,4.2634,4.00786,0.25554
28,-4.934800,4.26656,4.01089,0.255668
29,-4.934800,4.26553,4.01193,0.253603
