num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333333,0.538657,0.315948,0.222709
1,0.333333,0.525345,0.348228,0.177117
2,0.333333,0.525548,0.349153,0.176395
3,0.333333,0.527966,0.350247,0.177719
4,0.333333,0.526089,0.349567,0.176522
5,0.333333,0.526748,0.34995,0.176798
6,0.333333,0.526581,0.350288,0.176293
7,0.333333,0.527482,0.350301,0.177181
8,0.333333,0.526202,0.350281,0.175921
9,0.333333,0.527445,0.349502,0.177943
10,0.333333,0.526473,0.350322,0.176151
11,0.333333,0.527741,0.350073,0.177668
12,0.333333,0.524881,0.349168,0.175713
13,0.333333,0.52692,0.349756,0.177164
14,0.333333,0.525872,0.349789,0.176083
15,0.333333,0.527262,0.349257,0.178005
16,0.333333,0.526393,0.349972,0.176421
17,0.333333,0.528251,0.35001,0.178241
18,0.333333,0.525044,0.349618,0.175426
19,0.333333,0.526146,0.349565,0.176581
20,0.333333,0.524395,0.349618,0.174777
21,0.333333,0.527154,0.349814,0.17734
22,0.333333,0.526702,0.350422,0.17628
23,0.333333,0.525807,0.34951,0.176297
24,0.333333,0.524785,0.349549,0.175236
25,0.333333,0.527218,0.350039,0.177179
26,0.333333,0.525192,0.349015,0.176177
27,0.333333,0.527781,0.349848,0.177933
28,0.333333,0.525314,0.349347,0.175967
29,0.333333,0.526596,0.349249,0.177347
