num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,9.616546,0.517574,0.313874,0.2037
1,9.616546,0.84475,0.720999,0.123751
2,9.616546,0.864993,0.741015,0.123978
3,9.616546,0.849697,0.725628,0.124069
4,9.616546,0.862985,0.739917,0.123068
5,9.616546,0.850796,0.72565,0.125146
6,9.616546,0.848068,0.7257,0.122368
7,9.616546,0.865791,0.74026,0.125531
8,9.616546,0.849747,0.725109,0.124638
9,9.616546,0.852222,0.727608,0.124614
10,9.616546,0.847694,0.725409,0.122285
11,9.616546,0.864045,0.740533,0.123512
12,9.616546,0.849884,0.727861,0.122023
13,9.616546,0.849858,0.725395,0.124463
14,9.616546,0.848851,0.725548,0.123303
15,9.616546,0.849222,0.724757,0.124465
16,9.616546,0.864336,0.74136,0.122976
17,9.616546,0.849575,0.725153,0.124422
18,9.616546,0.849775,0.726288,0.123487
19,9.616546,0.851281,0.727284,0.123997
20,9.616546,0.849191,0.726483,0.122708
21,9.616546,0.850879,0.726891,0.123988
22,9.616546,0.862195,0.739861,0.122334
23,9.616546,0.849996,0.725763,0.124233
24,9.616546,0.850975,0.727116,0.123859
25,9.616546,0.849176,0.724896,0.12428
26,9.616546,0.848577,0.725968,0.122609
27,9.616546,0.849434,0.725897,0.123537
28,9.616546,0.863791,0.741976,0.121815
29,9.616546,0.848203,0.725921,0.122282
