num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,nan,0.816968,1.4e-05,0.816954
1,-135575104.000000,0.371864,4.5e-05,0.371819
2,nan,0.374151,4.5e-05,0.374106
3,nan,0.373101,4.5e-05,0.373056
4,nan,0.374327,0.001315,0.373012
5,nan,0.373009,5e-05,0.372959
6,nan,0.365595,4.5e-05,0.36555
7,nan,0.381241,4.6e-05,0.381195
8,nan,0.365544,0.001334,0.36421
9,28494486.000000,0.373915,4.6e-05,0.373869
10,nan,0.364028,4.7e-05,0.363981
11,nan,0.375251,4.6e-05,0.375205
12,nan,0.374643,0.000556,0.374087
13,nan,0.373578,4.6e-05,0.373532
14,nan,0.374564,3.3e-05,0.374531
15,nan,0.374268,3.3e-05,0.374235
16,nan,0.376555,0.000543,0.376012
17,nan,0.375628,3.3e-05,0.375595
18,nan,0.374269,3.4e-05,0.374235
19,nan,0.375591,3.3e-05,0.375558
20,nan,0.376048,0.000541,0.375507
21,nan,0.37506,3.2e-05,0.375028
22,nan,0.37684,3.3e-05,0.376807
23,nan,0.375565,4.7e-05,0.375518
24,nan,0.368201,0.001308,0.366893
25,nan,0.365934,4.6e-05,0.365888
26,nan,0.364307,4.8e-05,0.364259
27,134788240.000000,0.371134,4.6e-05,0.371088
28,123521240.000000,0.373994,0.001354,0.37264
29,nan,0.375544,3.3e-05,0.375511
