num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,nan,0.413372,1.4e-05,0.413358
1,1727374.875000,0.199118,3.1e-05,0.199087
2,nan,0.196171,0.000802,0.195369
3,nan,0.238546,3.3e-05,0.238513
4,-132819200.000000,0.19568,0.000806,0.194874
5,-128964336.000000,0.196765,3.4e-05,0.196731
6,-24884.208984,0.238979,3.2e-05,0.238947
7,nan,0.194308,5.1e-05,0.194257
8,nan,0.238315,5.1e-05,0.238264
9,nan,0.231818,3.2e-05,0.231786
10,8647674.000000,0.2235,5e-05,0.22345
11,nan,0.209773,5.1e-05,0.209722
12,nan,0.237991,0.000804,0.237187
13,-128700784.000000,0.232824,5.2e-05,0.232772
14,129820608.000000,0.221443,5.1e-05,0.221392
15,-4595871.500000,0.200353,5.1e-05,0.200302
16,nan,0.222667,5.1e-05,0.222616
17,nan,0.197323,5.6e-05,0.197267
18,-85403320.000000,0.23835,3.2e-05,0.238318
19,nan,0.233823,3.2e-05,0.233791
20,nan,0.203334,5e-05,0.203284
21,nan,0.198786,3.2e-05,0.198754
22,1019656.187500,0.235889,4.9e-05,0.23584
23,nan,0.233294,5.2e-05,0.233242
24,nan,0.22884,5e-05,0.22879
25,nan,0.19976,5.1e-05,0.199709
26,nan,0.228272,0.000804,0.227468
27,nan,0.198553,5.2e-05,0.198501
28,131721864.000000,0.239858,5.1e-05,0.239807
29,nan,0.235608,2.8e-05,0.23558
