num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,5,3.03653,0.007716,3.02881
1,5,2.20673,0.025745,2.18099
2,5,2.20691,0.025848,2.18106
3,5,2.20728,0.025773,2.18151
4,5,2.20684,0.025763,2.18107
5,5,2.20645,0.025566,2.18088
6,5,2.20703,0.025519,2.18151
7,5,2.20689,0.025814,2.18107
8,5,2.20687,0.025695,2.18117
9,5,2.20712,0.025561,2.18156
10,5,2.20689,0.025612,2.18127
11,5,2.20704,0.025738,2.1813
12,5,2.20699,0.025559,2.18143
13,5,2.20706,0.025852,2.18121
14,5,2.20679,0.025693,2.1811
15,5,2.20685,0.025666,2.18119
16,5,2.20715,0.02568,2.18147
17,5,2.20659,0.025475,2.18111
18,5,2.20662,0.025552,2.18107
19,5,2.20705,0.025578,2.18147
20,5,2.20652,0.025438,2.18108
21,5,2.20692,0.0257,2.18122
22,5,2.20698,0.025398,2.18158
23,5,2.20707,0.025563,2.1815
24,5,2.20674,0.025477,2.18126
25,5,2.20719,0.025634,2.18155
26,5,2.20669,0.0255,2.18119
27,5,2.20671,0.025556,2.18115
28,5,2.20693,0.025503,2.18143
29,5,2.20714,0.025594,2.18154
