num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,nan,8.85452,4.5e-05,8.85447
1,nan,7.1225,6.5e-05,7.12244
2,-4552.426758,7.12167,6.8e-05,7.1216
3,nan,7.12234,6.8e-05,7.12227
4,nan,7.12367,0.00121,7.12246
5,8771000.000000,7.12297,6.9e-05,7.12291
6,-7313691.000000,7.12236,8.5e-05,7.12227
7,nan,7.12237,7.1e-05,7.1223
8,nan,7.12357,0.001185,7.12239
9,nan,7.12248,6.7e-05,7.12241
10,nan,7.12232,7e-05,7.12225
11,nan,7.122,6.8e-05,7.12194
12,nan,7.12343,0.001124,7.12231
13,nan,7.12196,6.9e-05,7.12189
14,nan,7.12178,6.9e-05,7.12172
15,nan,7.12219,6.8e-05,7.12212
16,nan,7.12325,0.001096,7.12215
17,nan,7.12251,7e-05,7.12244
18,nan,7.1217,7e-05,7.12163
19,nan,7.1224,7.3e-05,7.12233
20,nan,7.12384,0.001143,7.12269
21,nan,7.12279,6.9e-05,7.12272
22,nan,7.12288,6.8e-05,7.12282
23,nan,7.12272,6.8e-05,7.12266
24,nan,7.12334,0.001147,7.12219
25,nan,7.12217,6.9e-05,7.1221
26,nan,7.12242,6.7e-05,7.12235
27,nan,7.12184,6.9e-05,7.12177
28,nan,7.12419,0.001864,7.12233
29,nan,7.12218,6.9e-05,7.12211
