num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,9.616546,1.51999,0.407447,1.11254
1,9.616546,1.56654,0.952428,0.614114
2,9.616546,1.56376,0.954393,0.609368
3,9.616546,1.57024,0.956174,0.614067
4,9.616546,1.54648,0.937182,0.609293
5,9.616546,1.55228,0.937335,0.61495
6,9.616546,1.56281,0.954625,0.608182
7,9.616546,1.54995,0.936015,0.613935
8,9.616546,1.5654,0.956423,0.608982
9,9.616546,1.55164,0.937359,0.614276
10,9.616546,1.54726,0.937656,0.609599
11,9.616546,1.56818,0.95462,0.613565
12,9.616546,1.54736,0.938064,0.609298
13,9.616546,1.55267,0.937827,0.614842
14,9.616546,1.55035,0.939478,0.610873
15,9.616546,1.56969,0.955444,0.614243
16,9.616546,1.54903,0.939613,0.609422
17,9.616546,1.55269,0.93984,0.612853
18,9.616546,1.54889,0.939196,0.609697
19,9.616546,1.55362,0.939274,0.614344
20,9.616546,1.55019,0.939153,0.611037
21,9.616546,1.56987,0.956848,0.613019
22,9.616546,1.54866,0.938506,0.61015
23,9.616546,1.55281,0.939354,0.613457
24,9.616546,1.54661,0.93825,0.608363
25,9.616546,1.5536,0.939392,0.614209
26,9.616546,1.564,0.955648,0.608347
27,9.616546,1.55086,0.938117,0.612742
28,9.616546,1.54928,0.939447,0.609831
29,9.616546,1.57264,0.957825,0.61481
