num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,nan,1.8414,3.8e-05,1.84136
1,nan,0.947783,7.6e-05,0.947707
2,nan,0.947898,6.2e-05,0.947836
3,nan,0.950161,6.2e-05,0.950099
4,nan,0.950135,0.000728,0.949407
5,22014164.000000,0.950526,6.8e-05,0.950458
6,nan,0.945846,6.9e-05,0.945777
7,-21023142.000000,0.947021,6.6e-05,0.946955
8,nan,0.948585,0.000743,0.947842
9,nan,0.947544,6.4e-05,0.94748
10,nan,0.947545,6.5e-05,0.94748
11,nan,0.947526,6.7e-05,0.947459
12,-22819166.000000,0.950318,0.000734,0.949584
13,nan,0.946075,6.6e-05,0.946009
14,nan,0.94629,6.6e-05,0.946224
15,nan,0.946248,6.8e-05,0.94618
16,nan,0.949832,0.000748,0.949084
17,nan,0.949789,6.5e-05,0.949724
18,nan,0.946752,6.5e-05,0.946687
19,nan,0.948906,6.6e-05,0.94884
20,nan,0.948868,0.000771,0.948097
21,nan,0.948556,6.5e-05,0.948491
22,6696252.500000,0.950667,6.5e-05,0.950602
23,nan,0.94583,6.5e-05,0.945765
24,nan,0.950605,0.000765,0.94984
25,nan,0.948039,6.5e-05,0.947974
26,nan,0.947794,6.7e-05,0.947727
27,nan,0.945352,6.3e-05,0.945289
28,-23678010.000000,0.948772,0.000754,0.948018
29,nan,0.952187,7.7e-05,0.95211
